Expediente_INVIMA,principio_activo,concentracion,unidad_base,unidad_de_dispensacion,nombre_comercial,fabricante,medicamento,canal,precio_por_tableta,factoresprecio,numerofactor
20087518,Febuxostat,Febuxostat 120 mg,mg,Tableta o cápsula,Fenox,Lafrancol,Fenox (Lafrancol) Tableta o cápsula | Tableta | Contiene: Febuxostat 120 mg,Institucional,"$   2,606.00",Medio,2
20053122,Febuxostat,Febuxostat 120 mg,mg,Tableta o cápsula,Goutex,Procaps,Goutex (Procaps) Tableta o cápsula | Capsula | Contiene: Febuxostat 120 mg,Institucional,"$   2,655.00",Medio,2
19949079,Fenazopiridina,Fenazopiridina 200 mg,mg,Tableta o cápsula,Almax,Nevox,Almax (Nevox) Tableta o cápsula | Tableta | Contiene: Fenazopiridina 200 mg,Institucional,"$   7,077.00",Medio,2
205256,Fenazopiridina,Fenazopiridina 200 mg,mg,Tableta o cápsula,Uroxacin,Farmaceutica Paraguaya,Uroxacin (Farmaceutica Paraguaya) Tableta o cápsula | Tableta | Contiene: Fenazopiridina 200 mg,Institucional,"$   7,225.00",Medio,2
20006177,Fenilefrina + Levocetirizina,Fenilefrina 100 mg + Levocetirizina 50 mg,mg,Solución o suspensión oral,Levoc,Legrand,Levoc (Legrand) Solución o suspensión oral | Frasco de 60 ml | Cada 100 ml contiene: Fenilefrina 100 mg + Levocetirizina 50 mg,Institucional,"$   19,780.00",Medio,2
20012741,Fenilefrina + Levocetirizina,Fenilefrina 100 mg + Levocetirizina 50 mg,mg,Solución o suspensión oral,Antiss,Lafrancol,Antiss (Lafrancol) Solución o suspensión oral | Frasco de 60 ml | Cada 100 ml contiene: Fenilefrina 100 mg + Levocetirizina 50 mg,Institucional,"$   35,820.00",Medio,2
19991076,Fenilefrina + Fexofenadina,Fenilefrina 25 mg + Fexofenadina 60 mg,mg,Tableta o cápsula,Rinolast,Farma,Rinolast (Farma) Tableta o cápsula | Tableta | Contiene: Fenilefrina 25 mg + Fexofenadina 60 mg,Institucional,"$   4,078.00",Medio,2
229774,Fenilefrina + Fexofenadina,Fenilefrina 25 mg + Fexofenadina 60 mg,mg,Tableta o cápsula,Allegra,Sanofi Aventis,Allegra (Sanofi Aventis) Tableta o cápsula | Tableta | Contiene: Fenilefrina 25 mg + Fexofenadina 60 mg,Institucional,"$   5,861.00",Medio,2
19950677,Fenilefrina + Tropicamida,Fenilefrina 50 mg + Tropicamida 5 mg,mg,Solución o suspensión oftálmica,Fotorretin,Scandinavia Pharma,Fotorretin (Scandinavia Pharma) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Fenilefrina 50 mg + Tropicamida 5 mg,Institucional,"$   9,500.00",Medio,2
19978455,Fenilefrina + Tropicamida,Fenilefrina 50 mg + Tropicamida 5 mg,mg,Solución o suspensión oftálmica,Tropifen,Pharma Medics,Tropifen (Pharma Medics) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Fenilefrina 50 mg + Tropicamida 5 mg,Institucional,"$   31,700.00",Medio,2
20097693,Fenitoina,Fenitoina 100 mg,mg,Tableta o cápsula,Fenitoina,Mk,Fenitoina (Mk) Tableta o cápsula | Capsula | Contiene: Fenitoina 100 mg,Institucional,$   238.00,Medio,2
20043387,Fenitoina,Fenitoina 100 mg,mg,Tableta o cápsula,Fennyn,Quirupos,Fennyn (Quirupos) Tableta o cápsula | Tableta | Contiene: Fenitoina 100 mg,Institucional,"$   5,100.00",Medio,2
19961513,Fenticonazol,Fenticonazol 2 g,g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Lomexin,Recordati Ireland,Lomexin (Recordati Ireland) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 40 g | Cada 100 g contiene: Fenticonazol 2 g,Institucional,"$   30,982.00",Medio,2
20067502,Fenticonazol,Fenticonazol 2 g,g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Gitizol,Eurofarma,Gitizol (Eurofarma) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 100 g | Contiene: Fenticonazol 2 g,Institucional,"$   35,884.00",Medio,2
20062982,Finasterida,Finasterida 5 mg,mg,Tableta o cápsula,Opptest,Hb Human Bioscience,Opptest (Hb Human Bioscience) Tableta o cápsula | Tableta | Contiene: Finasterida 5 mg,Institucional,"$   5,300.00",Medio,2
42695,Finasterida,Finasterida 5 mg,mg,Tableta o cápsula,Finaspros,Merck Sharp Dome,Finaspros (Merck Sharp Dome) Tableta o cápsula | Tableta | Contiene: Finasterida 5 mg,Institucional,"$   6,028.00",Medio,2
19936765,Fitomenadiona,Fitomenadiona 1 mg,mg,Solución o suspensión inyectable,Fitomenadiona,Sanderson,Fitomenadiona (Sanderson) Solución o suspensión inyectable | Ampolla de 1 ml | Cada 1 ml contiene: Fitomenadiona 1 mg,Institucional,"$   1,145.00",Medio,2
20032468,Fitomenadiona,Fitomenadiona 1 mg,mg,Solución o suspensión inyectable,Fitomenadiona,Biosano,Fitomenadiona (Biosano) Solución o suspensión inyectable | Ampolla de 1 ml | Cada 1 ml contiene: Fitomenadiona 1 mg,Institucional,"$   1,775.00",Medio,2
20092128,Flavonoides Diosmina - Hesperidina,Flavonoides Diosmina - Hesperidina 500 mg,mg,Tableta o cápsula,Neo Veins,Healthy America,Neo Veins (Healthy America) Tableta o cápsula | Capsula | Contiene: Flavonoides Diosmina - Hesperidina 500 mg,Institucional,"$   1,415.00",Medio,2
41240,Flavonoides Diosmina - Hesperidina,Flavonoides Diosmina - Hesperidina 500 mg,mg,Tableta o cápsula,Daflon,Les Laboratoires Servier,Daflon (Les Laboratoires Servier) Tableta o cápsula | Tableta | Contiene: Flavonoides Diosmina - Hesperidina 500 mg,Institucional,"$   8,503.00",Medio,2
30990,Flumazenil,Flumazenil 0.1 mg,mg,Solución o suspensión inyectable,Lanexat,Cheplapharm,Lanexat (Cheplapharm) Solución o suspensión inyectable | Ampolla de 5 ml | Cada 1 ml contiene: Flumazenil 0.1 mg,Institucional,"$   96,257.00",Medio,2
20044623,Flumazenil,Flumazenil 0.1 mg,mg,Solución o suspensión inyectable,Diazenil,Ads Pharma,Diazenil (Ads Pharma) Solución o suspensión inyectable | Ampolla de 5 ml | Cada 1 ml contiene: Flumazenil 0.1 mg,Institucional,"$   108,000.00",Medio,2
45084,Flunarizina,Flunarizina 5 mg,mg,Tableta o cápsula,Flunarizina,Tecnoquimicas,Flunarizina (Tecnoquimicas) Tableta o cápsula | Capsula | Contiene: Flunarizina 5 mg,Institucional,$   435.00,Medio,2
58158,Flunarizina,Flunarizina 5 mg,mg,Tableta o cápsula,Fluzina,Bussié,Fluzina (Bussié) Tableta o cápsula | Tableta | Contiene: Flunarizina 5 mg,Institucional,"$   1,363.00",Medio,2
20053621,Fluorouracilo,Fluorouracilo 50 mg,mg,Solución o suspensión inyectable,Fluorouracilo,Ropsohn,Fluorouracilo (Ropsohn) Solución o suspensión inyectable | Ampolla de 10 ml | Cada 1 ml contiene: Fluorouracilo 50 mg,Institucional,"$   5,200.00",Medio,2
19905209,Fluorouracilo,Fluorouracilo 50 mg,mg,Solución o suspensión inyectable,Fluorouracilo,Korea United Pharm,Fluorouracilo (Korea United Pharm) Solución o suspensión inyectable | Ampolla de 10 ml | Cada 1 ml contiene: Fluorouracilo 50 mg,Institucional,"$   9,500.00",Medio,2
19930999,Fluorouracilo,Fluorouracilo 5000 mg,mg,Cremas o geles o ungüentos o pomadas o pastas o jaleas,5-Fluorouracil,Quifarma,5-Fluorouracil (Quifarma) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 30 g | Cada 100 g contiene: Fluorouracilo 5000 mg,Institucional,"$   77,616.00",Medio,2
19964018,Fluorouracilo,Fluorouracilo 5000 mg,mg,Cremas o geles o ungüentos o pomadas o pastas o jaleas,5- Fluorouracil,Quifarma,5- Fluorouracil (Quifarma) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 30 g | Cada 100 g contiene: Fluorouracilo 5000 mg,Institucional,"$   98,916.00",Medio,2
20079913,Fluticasona + Salmeterol,Fluticasona 100 mcg + Salmeterol 50 mcg,mcg,Polvos para Inhalación,Actionflu,Exeltis,Actionflu (Exeltis) Polvos para Inhalación | Disco de 1 Dosis | Cada 1 Dosis contiene: Fluticasona 100 mcg + Salmeterol 50 mcg,Institucional,"$   1,283.00",Medio,2
19902534,Fluticasona + Salmeterol,Fluticasona 100 mcg + Salmeterol 50 mcg,mcg,Polvos para Inhalación,Seretide,Glaxosmithkline,Seretide (Glaxosmithkline) Polvos para Inhalación | Disco de 60 Dosis | Cada 1 Dosis contiene: Fluticasona 100 mcg + Salmeterol 50 mcg,Institucional,"$   170,714.00",Medio,2
20086364,Fluticasona + Salmeterol,Fluticasona 500 mcg + Salmeterol 50 mcg,mcg,Polvos para Inhalación,Airflusal,Sandoz,Airflusal (Sandoz) Polvos para Inhalación | Disco de 60 Dosis | Cada 1 Dosis contiene: Fluticasona 500 mcg + Salmeterol 50 mcg,Institucional,"$   78,000.00",Medio,2
19902533,Fluticasona + Salmeterol,Fluticasona 500 mcg + Salmeterol 50 mcg,mcg,Polvos para Inhalación,Seretide,Glaxosmithkline,Seretide (Glaxosmithkline) Polvos para Inhalación | Disco de 28 Dosis | Cada 1 Dosis contiene: Fluticasona 500 mcg + Salmeterol 50 mcg,Institucional,"$   96,764.00",Medio,2
20132157,Fluvestrant,Fluvestrant 50 mg,mg,Solución o suspensión inyectable,Fluvestrant,Kemex,Fluvestrant (Kemex) Solución o suspensión inyectable | Ampolla de 5 ml | Cada 1 ml contiene: Fluvestrant 50 mg,Institucional,"$   625,000.00",Medio,2
19955642,Fluvestrant,Fluvestrant 50 mg,mg,Solución o suspensión inyectable,Faslodex,Astrazeneca,Faslodex (Astrazeneca) Solución o suspensión inyectable | Ampolla de 5 ml | Cada 1 ml contiene: Fluvestrant 50 mg,Institucional,"$   1,110,713.00",Medio,2
226058,Fluvoxamina,Fluvoxamina 100 mg,mg,Tableta o cápsula,Voxamin,Incobra,Voxamin (Incobra) Tableta o cápsula | Tableta | Contiene: Fluvoxamina 100 mg,Institucional,"$   4,134.00",Medio,2
59491,Fluvoxamina,Fluvoxamina 100 mg,mg,Tableta o cápsula,Luvox,Lafrancol,Luvox (Lafrancol) Tableta o cápsula | Tableta | Contiene: Fluvoxamina 100 mg,Institucional,"$   7,620.00",Medio,2
20089927,Fosfomicina,Fosfomicina 3 g,g,Polvo para reconstituir a Solución o suspensión oral,Lesgena,Closter Pharma,Lesgena (Closter Pharma) Polvo para reconstituir a Solución o suspensión oral | Sobre | Contiene: Fosfomicina 3 g,Institucional,"$   33,030.00",Medio,2
20059406,Fosfomicina,Fosfomicina 3 g,g,Polvo para reconstituir a Solución o suspensión oral,Fostramar,Global Marketing Farmaceutica,Fostramar (Global Marketing Farmaceutica) Polvo para reconstituir a Solución o suspensión oral | Frasco de 8 g | Contiene: Fosfomicina 3 g,Institucional,"$   45,135.00",Medio,2
19905371,Gabapentin,Gabapentin 600 mg,mg,Tableta o cápsula,Neurontin,Pfizer,Neurontin (Pfizer) Tableta o cápsula | Tableta | Contiene: Gabapentin 600 mg,Institucional,$   792.00,Medio,2
19942434,Gabapentin,Gabapentin 600 mg,mg,Tableta o cápsula,Kaptin,Legrand,Kaptin (Legrand) Tableta o cápsula | Tableta | Contiene: Gabapentin 600 mg,Institucional,$   822.00,Medio,2
20134270,Gatifloxacina,Gatifloxacina 5 mg,mg,Solución o suspensión oftálmica,Gasyn,Synthesis,Gasyn  (Synthesis) Solución o suspensión oftálmica | Frasco de 5 ml | Cada 1 ml contiene: Gatifloxacina 5 mg,Institucional,"$   72,470.00",Medio,2
20030887,Gatifloxacina,Gatifloxacina 5 mg,mg,Solución o suspensión oftálmica,Zymaxid,Allergan,Zymaxid (Allergan) Solución o suspensión oftálmica | Frasco de 3 ml | Cada 1 ml contiene: Gatifloxacina 5 mg,Institucional,"$   80,468.00",Medio,2
20096412,Gemcitabina,Gemcitabina  1000 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Gestredos,Lkm,Gestredos  (Lkm) Polvo para reconstituir a Solución o suspensión inyectable | Vial | Contiene: Gemcitabina  1000 mg,Institucional,"$   72,345.00",Medio,2
20090678,Gemcitabina,Gemcitabina  1000 mg,mg,Polvo para reconstituir a Solución o suspensión inyectable,Gemcitabina,Seven Pharma,Gemcitabina (Seven Pharma) Polvo para reconstituir a Solución o suspensión inyectable | Vial de 50 ml | Cada 50 ml contiene: Gemcitabina  1000 mg,Institucional,"$   189,975.00",Medio,2
210183,Gemcitabina,Gemcitabina  160 mg,mg,Solución o suspensión inyectable,Gentamicina,La Sante,Gentamicina (La Sante) Solución o suspensión inyectable | Ampolla de 2 ml | Cada 2 ml contiene: Gemcitabina  160 mg,Institucional,"$   2,389.00",Medio,2
1980425,Gemcitabina,Gemcitabina  160 mg,mg,Solución o suspensión inyectable,Garamicina,Dinafarma,Garamicina  (Dinafarma) Solución o suspensión inyectable | Ampolla de 2 ml | Cada 2 ml contiene: Gemcitabina  160 mg,Institucional,"$   40,751.00",Medio,2
19967898,Gentamicina,Gentamicina 0.3 g,g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Wassermicina,Tecnoquimicas,Wassermicina (Tecnoquimicas) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 100 g | Contiene: Gentamicina 0.3 g,Institucional,"$   4,611.00",Medio,2
20051446,Gentamicina,Gentamicina 0.3 g,g,Cremas o geles o ungüentos o pomadas o pastas o jaleas,Conjugent,Blaskov,Conjugent  (Blaskov) Cremas o geles o ungüentos o pomadas o pastas o jaleas | Tubo de 100 g | Contiene: Gentamicina 0.3 g,Institucional,"$   11,000.00",Medio,2
20016551,Ginkgo Biloba,Ginkgo Biloba 120 mg,mg,Tableta o cápsula,Paraman,Quimica Patric,Paraman (Quimica Patric) Tableta o cápsula | Tableta | Contiene: Ginkgo Biloba 120 mg,Institucional,"$   3,002.00",Medio,2
19966680,Ginkgo Biloba,Ginkgo Biloba 120 mg,mg,Tableta o cápsula,Tanaken,Synthesis,Tanaken (Synthesis) Tableta o cápsula | Tableta | Contiene: Ginkgo Biloba 120 mg,Institucional,"$   4,009.00",Medio,2
20029281,Glibenclamida + Metformina,Glibenclamida 2.5 mg + Metformina 500 mg,mg,Tableta o cápsula,Metformina,Tecnoquimicas,Metformina (Tecnoquimicas) Tableta o cápsula | Tableta | Contiene: Glibenclamida 2.5 mg + Metformina 500 mg,Institucional,$   562.00,Medio,2
19924741,Glibenclamida + Metformina,Glibenclamida 2.5 mg + Metformina 500 mg,mg,Tableta o cápsula,Glucovance,Merck,Glucovance (Merck) Tableta o cápsula | Tableta | Contiene: Glibenclamida 2.5 mg + Metformina 500 mg,Institucional,"$   1,454.00",Medio,2
20040262,Glibenclamida + Metformina,Glibenclamida 5 mg + Metformina 1000 mg,mg,Tableta o cápsula,Sil - Norboral,Silanes,Sil - Norboral  (Silanes) Tableta o cápsula | Tableta | Contiene: Glibenclamida 5 mg + Metformina 1000 mg,Institucional,$   933.00,Medio,2
20023846,Glibenclamida + Metformina,Glibenclamida 5 mg + Metformina 1000 mg,mg,Tableta o cápsula,Glucovance,Merck,Glucovance (Merck) Tableta o cápsula | Tableta | Contiene: Glibenclamida 5 mg + Metformina 1000 mg,Institucional,"$   2,422.00",Medio,2
20039447,Glimepirida + Metformina,Glimepirida 2 mg + Metformina 1000 mg,mg,Tableta o cápsula,Metglital,Silanes,Metglital (Silanes) Tableta o cápsula | Tableta | Contiene: Glimepirida 2 mg + Metformina 1000 mg,Institucional,"$   1,400.00",Medio,2
19993840,Glimepirida + Metformina,Glimepirida 2 mg + Metformina 1000 mg,mg,Tableta o cápsula,Amarylm,Sanofi Aventis,Amarylm (Sanofi Aventis) Tableta o cápsula | Tableta | Contiene: Glimepirida 2 mg + Metformina 1000 mg,Institucional,"$   2,873.00",Medio,2
20039446,Glimepirida + Metformina,Glimepirida 4 mg + Metformina 1000 mg,mg,Tableta o cápsula,Metglital,Silanes,Metglital (Silanes) Tableta o cápsula | Tableta | Contiene: Glimepirida 4 mg + Metformina 1000 mg,Institucional,"$   1,450.00",Medio,2
19993841,Glimepirida + Metformina,Glimepirida 4 mg + Metformina 1000 mg,mg,Tableta o cápsula,Amarylm,Sanofi Aventis,Amarylm (Sanofi Aventis) Tableta o cápsula | Tableta | Contiene: Glimepirida 4 mg + Metformina 1000 mg,Institucional,"$   4,188.00",Medio,2
1980588,Guaifenesina,Guaifenesina 2000 mg,mg,Jarabe,Guayacolato,Licol,Guayacolato (Licol) Jarabe | Frasco de 120 ml | Cada 100 ml contiene: Guaifenesina 2000 mg,Institucional,"$   2,020.00",Medio,2
54653,Guaifenesina,Guaifenesina 2000 mg,mg,Jarabe,Guayaproff,Laproff,Guayaproff (Laproff) Jarabe | Frasco de 120 ml | Cada 100 ml contiene: Guaifenesina 2000 mg,Institucional,"$   2,144.00",Medio,2
19940401,Haloperidol,Haloperidol 10 mg,mg,Tableta o cápsula,Haloperidol,Humax,Haloperidol (Humax) Tableta o cápsula | Tableta | Contiene: Haloperidol 10 mg,Institucional,$   130.00,Medio,2
11416,Haloperidol,Haloperidol 10 mg,mg,Tableta o cápsula,Haloperidol,Memphis,Haloperidol (Memphis) Tableta o cápsula | Tableta | Contiene: Haloperidol 10 mg,Institucional,$   446.00,Medio,2
19999331,Haloperidol,Haloperidol 2 mg,mg,Solución o suspensión oral,Haloperidol,Actifarma,Haloperidol (Actifarma) Solución o suspensión oral | Frasco de 15 ml | Cada 1 ml contiene: Haloperidol 2 mg,Institucional,"$   2,500.00",Medio,2
19974149,Haloperidol,Haloperidol 2 mg,mg,Solución o suspensión oral,Haloperidol,Humax,Haloperidol (Humax) Solución o suspensión oral | Frasco de 15 ml | Cada 1 ml contiene: Haloperidol 2 mg,Institucional,"$   3,500.00",Medio,2
19940398,Haloperidol,Haloperidol 5 mg,mg,Tableta o cápsula,Haloperidol,Humax,Haloperidol (Humax) Tableta o cápsula | Tableta | Contiene: Haloperidol 5 mg,Institucional,$   98.00,Medio,2
1984338,Haloperidol,Haloperidol 5 mg,mg,Tableta o cápsula,Haloperidol,Memphis,Haloperidol (Memphis) Tableta o cápsula | Tableta | Contiene: Haloperidol 5 mg,Institucional,$   229.00,Medio,2
20103707,Hidroclorotiazida + Olmesartan Medoxomil,Hidroclorotiazida 12.5 mg + Olmesartan Medoxomil 20 mg,mg,Tableta o cápsula,Olmedoxtan,Hetero,Olmedoxtan (Hetero) Tableta o cápsula | Tableta | Contiene: Hidroclorotiazida 12.5 mg + Olmesartan Medoxomil 20 mg,Institucional,"$   1,000.00",Medio,2
19954949,Hidroclorotiazida + Olmesartan Medoxomil,Hidroclorotiazida 12.5 mg + Olmesartan Medoxomil 20 mg,mg,Tableta o cápsula,Olmetec,Pfizer,Olmetec (Pfizer) Tableta o cápsula | Tableta | Contiene: Hidroclorotiazida 12.5 mg + Olmesartan Medoxomil 20 mg,Institucional,"$   5,237.00",Medio,2
20068395,Hidroclorotiazida + Olmesartan Medoxomil,Hidroclorotiazida 12.5 mg + Olmesartan Medoxomil 40 mg,mg,Tableta o cápsula,Olbertan,Matprifar,Olbertan (Matprifar) Tableta o cápsula | Tableta | Contiene: Hidroclorotiazida 12.5 mg + Olmesartan Medoxomil 40 mg,Institucional,$   660.00,Medio,2
19954951,Hidroclorotiazida + Olmesartan Medoxomil,Hidroclorotiazida 12.5 mg + Olmesartan Medoxomil 40 mg,mg,Tableta o cápsula,Olmetec,Pfizer,Olmetec (Pfizer) Tableta o cápsula | Tableta | Contiene: Hidroclorotiazida 12.5 mg + Olmesartan Medoxomil 40 mg,Institucional,"$   5,460.00",Medio,2
34163,Hidroclorotiazida,Hidroclorotiazida 50 mg,mg,Tableta o cápsula,Hidroclorotiazida,Tecnoquimicas,Hidroclorotiazida (Tecnoquimicas) Tableta o cápsula | Tableta | Contiene: Hidroclorotiazida 50 mg,Institucional,$   37.00,Medio,2
1980596,Hidroclorotiazida,Hidroclorotiazida 50 mg,mg,Tableta o cápsula,Hidroclorotiazida,Genfar,Hidroclorotiazida (Genfar) Tableta o cápsula | Tableta | Contiene: Hidroclorotiazida 50 mg,Institucional,$   40.00,Medio,2
20051899,Hidrocortisona,Hidrocortisona 10 mg,mg,Tableta o cápsula,Limicort -10,Liminal,Limicort -10 (Liminal) Tableta o cápsula | Tableta | Contiene: Hidrocortisona 10 mg,Institucional,"$   3,991.00",Medio,2
20150841,Hidrocortisona,Hidrocortisona 10 mg,mg,Tableta o cápsula,Kortafgor,Goram Laboratorios,Kortafgor  (Goram Laboratorios) Tableta o cápsula | Tableta | Contiene: Hidrocortisona 10 mg,Institucional,"$   270,000.00",Medio,2
29818,Hidroxicloroquina,Hidroxicloroquina 400 mg,mg,Tableta o cápsula,Plaquinol,Sanofi Aventis,Plaquinol (Sanofi Aventis) Tableta o cápsula | Tableta | Contiene: Hidroxicloroquina 400 mg,Institucional,"$   1,021.00",Medio,2
20013463,Hidroxicloroquina,Hidroxicloroquina 400 mg,mg,Tableta o cápsula,Artroquin,Matprifar,Artroquin (Matprifar) Tableta o cápsula | Tableta | Contiene: Hidroxicloroquina 400 mg,Institucional,"$   3,000.00",Medio,2
20083821,Hidroxipropilmetil Celulosa,Hidroxipropilmetil Celulosa 3 mg,mg,Solución o suspensión oftálmica,Optyline,Synthesis,Optyline (Synthesis) Solución o suspensión oftálmica | Frasco de 10 ml | Cada 1 ml contiene: Hidroxipropilmetil Celulosa 3 mg,Institucional,"$   14,371.00",Medio,2
19904451,Hidroxipropilmetil Celulosa,Hidroxipropilmetil Celulosa 3 mg,mg,Solución o suspensión oftálmica,Genteal,Alcon,Genteal  (Alcon) Solución o suspensión oftálmica | Frasco de 10 ml | Cada 1 ml contiene: Hidroxipropilmetil Celulosa 3 mg,Institucional,"$   38,800.00",Medio,2
42034,Hidroxiurea,Hidroxiurea 500 mg,mg,Tableta o cápsula,Hydrea,Bristol Myers Squibb,Hydrea (Bristol Myers Squibb) Tableta o cápsula | Capsula | Contiene: Hidroxiurea 500 mg,Institucional,"$   1,441.00",Medio,2
19901625,Hidroxiurea,Hidroxiurea 500 mg,mg,Tableta o cápsula,Hydroxyurea,Medac,Hydroxyurea (Medac) Tableta o cápsula | Capsula | Contiene: Hidroxiurea 500 mg,Institucional,"$   2,290.00",Medio,2
48015,Hidroxizina,Hidroxizina 250 mg,mg,Jarabe,Hidroxicina,Anglopharma,Hidroxicina (Anglopharma) Jarabe | Frasco de 120 ml | Cada 100 ml contiene: Hidroxizina 250 mg,Institucional,"$   4,600.00",Medio,2
32513,Hidroxizina,Hidroxizina 250 mg,mg,Jarabe,Hiderax,Lafrancol,Hiderax (Lafrancol) Jarabe | Frasco de 120 ml | Cada 100 ml contiene: Hidroxizina 250 mg,Institucional,"$   26,603.00",Medio,2
20043426,Hierro,Hierro 20 mg,mg,Solución o suspensión inyectable,Hierro Sacarosa,Vitalis,Hierro Sacarosa (Vitalis) Solución o suspensión inyectable | Ampolla de 5 ml | Cada 1 ml contiene: Hierro 20 mg,Institucional,"$   6,361.00",Medio,2
13358,Hierro,Hierro 20 mg,mg,Solución o suspensión inyectable,Venofer,Vifor,Venofer (Vifor) Solución o suspensión inyectable | Ampolla de 5 ml | Cada 1 ml contiene: Hierro 20 mg,Institucional,"$   26,861.00",Medio,2
